"timestamp";"$_.agent.name";"$_.rule.level";"$_.rule.description";"$_.data.win.eventdata.targetusername";"$_.full_log";"$_.data.win.system.message"
"2025-03-28T14:44:54.059+0000";"JUMP";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743171034', now it is '1743172531'
";
"2025-03-28T14:44:54.062+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\LeaseObtainedTime' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '1051f4d5250f0e124980e9094bf087fd'
New md5sum is : 'f02cc776a3bcfd2c6f2726a5645fbc84'
Old sha1sum was: '99ad92717a46a9333a2c01c7d106dc2392aa4d4b'
New sha1sum is : '8388966928fcb1b009213b793c24f036309325b1'
Old sha256sum was: 'd0a4c171fd8dce71b66d9f646259eb5a5f5b7cabea5cd9a0cbc1c5c28d9d4571'
New sha256sum is : '10c3f6f04dfa91c333a01582f19f8f8752ce646346bce3b4d83c1144e87bd6ee'
";
"2025-03-28T14:44:54.063+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\T1' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '05c56684d3f2d524173710ea6900ba0c'
New md5sum is : '284b36d63945a0761eb8517f9dfdf180'
Old sha1sum was: '623c9ada94e3ab71be6f82f7881aa019e771ea43'
New sha1sum is : 'dd42537a79c6c7062087eae49830268129da2067'
Old sha256sum was: 'da30f3efe3f09d69fca388e3b2559f7874a8178007962d7e8aec282a09164190'
New sha256sum is : '1fcb2bfa742a2913ebd050c466420e8932ba8fd7e389282cfeb914564c343289'
";
"2025-03-28T14:44:54.075+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\T2' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '44f4f9e9afbeeaa61e9d39163a675b02'
New md5sum is : '5f2afc3d812da70272b3ee55d3a351b9'
Old sha1sum was: 'c15a3caf87ef3b7842f71e5b5f3b0e6fbc62b292'
New sha1sum is : '2135ed4a667fa9d24649e3b95787849877926302'
Old sha256sum was: '31e2b0340b05c3def4579775d21f340744b8107aafd63022f4dfab0ea9ac427c'
New sha256sum is : '4f8e367d40dcfa5a0cb7866c470e20a398d85be4cfb80318fe4c3a6113d6942b'
";
"2025-03-28T14:44:54.091+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\LeaseTerminatesTime' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'fd5890e2ff8f2c1173ccc0bd7816a154'
New md5sum is : 'a5a4f6b37a43bb82958e356538586e06'
Old sha1sum was: '56fbe81abce129d2a59cbd70fe0f54000149e048'
New sha1sum is : '649da4ab21d3ae2e329e6caaa51e0b56e774974b'
Old sha256sum was: '2d2871c4e8a80b50e0055c3f746f23a2304e3688e6d8c6c6cd9b42723ae05c1e'
New sha256sum is : '40d23d288f38d97db42dd2c5f49f327178a5e099b47ba301a0ea61a625f0e588'
";
"2025-03-28T14:44:54.107+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\DhcpInterfaceOptions' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'be4c83b5cfe62c2e84d51cd090d4b5f3'
New md5sum is : 'a1c5af9292c52aceb296f8267c9dac0b'
Old sha1sum was: 'f1c4f4e57b02630cc0451e9b54baca80e193758d'
New sha1sum is : '6132cbf80e863b2f72403765e986f30a4137c3e7'
Old sha256sum was: 'fb64df3778d6e8a996978ed4cd54a1c29daae5e7a14eae699acc2a7f72083aa5'
New sha256sum is : 'b3f2b2fe582ae7e525e6a49bd47bde69b88a2ff6320e341186650abfc5564345'
";
"2025-03-28T14:44:56.821+0000";"JUMP";"5";"Registry Key Entry Added to the System";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\ASR Writer' added
Mode: scheduled
";
"2025-03-28T14:44:56.828+0000";"JUMP";"5";"Registry Key Entry Added to the System";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\COM+ REGDB Writer' added
Mode: scheduled
";
"2025-03-28T14:44:56.834+0000";"JUMP";"5";"Registry Key Entry Added to the System";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\Registry Writer' added
Mode: scheduled
";
"2025-03-28T14:44:56.841+0000";"JUMP";"5";"Registry Key Entry Added to the System";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\Shadow Copy Optimization Writer' added
Mode: scheduled
";
"2025-03-28T14:44:56.857+0000";"JUMP";"5";"Registry Key Entry Added to the System";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag\SwProvider_{b5946137-7b9f-4925-af80-51abd60b20d5}' added
Mode: scheduled
";
"2025-03-28T14:44:57.029+0000";"JUMP";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\VSS\Diag' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743170734', now it is '1743171377'
";
"2025-03-28T14:44:57.055+0000";"JUMP";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config\Status' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743053169', now it is '1743172789'
";
"2025-03-28T14:44:57.060+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config\Status\LastGoodSampleInfo' modified
Mode: scheduled
Changed attributes: size,md5,sha1,sha256
Size changed from '40' to '39'
Old md5sum was: '3eb6adced9897c8256add72faa85d9df'
New md5sum is : '4ec54819b25c15c7151173e8ecffb3d3'
Old sha1sum was: '1c02ca67284632dd03b748c5d54302f3c74933ca'
New sha1sum is : 'bddcddc3f99442d2c0a652ea2290aa165a073137'
Old sha256sum was: '500bca78871ed8fcc8a6075ea7a2d0a85aa6a53249ed69609c98dcebbf453723'
New sha256sum is : 'f6f4d16c1e48b77e947598783ae0c54dd7e4c611808da08361c94dda920af6d1'
";
"2025-03-28T14:44:57.076+0000";"JUMP";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743053169', now it is '1743172789'
";
"2025-03-28T14:44:57.091+0000";"JUMP";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config\LastKnownGoodTime' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'f298d1bbd476bab41e56005e5eccd00b'
New md5sum is : '51f52fa097f1437e539b913fdb4997dc'
Old sha1sum was: '6be9a1b15ed93025a2440356be421b4f37514422'
New sha1sum is : '2c5796454d7a8160847379214b162c5b818b01c4'
Old sha256sum was: '12fa155757640339f28ee7429c82067ede1437f750436505706526ef98cd8331'
New sha256sum is : '6d79a57a763e6cd0b77ad0ad6f6d71ea1109cb7256452b690203f7e57a1477e1'
";
"2025-03-28T14:44:58.240+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MicrosoftEdgeElevationService' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-18'
Old modification time was: '1743035980', now it is '1743172903'
";
"2025-03-28T14:44:58.242+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\MicrosoftEdgeElevationService\ImagePath' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '8746186c761c48ea506aaf1a9188bf72'
New md5sum is : 'ab78be55cd44ff6e2129011c500bb34f'
Old sha1sum was: 'c3e0defb05198dac7e8dfb5bfd4ddcb105e95b0e'
New sha1sum is : '2a0c82662e451c1141f052a3620fc3b8ba87a7c5'
Old sha256sum was: '3fc4b40200f03638859b8319399e7eb8ec4da02e478043ca1490b5639fdc5baa'
New sha256sum is : '957bb0a8823f7ac3d76ce0fb7637070c9aa45eb78cb1616c6f39fcab41c9d752'
";
"2025-03-28T14:45:07.214+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743170722', now it is '1743172903'
";
"2025-03-28T14:45:07.215+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch\Epoch' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '9f0aad3277a8cdefa707656ea76ead48'
New md5sum is : 'bcd3d97fffe350baf35afe5af21f0f2c'
Old sha1sum was: '5dae47cbb184d37a8a326554f76a238b8dbe122b'
New sha1sum is : 'e8525fa4d72002148963d5b2a421dbf368fd0181'
Old sha256sum was: '18ba3a05ce6dec9bc7a4cc46ae95e58ac1c282dbedcbe6e1b9f3ce75bf50f1b8'
New sha256sum is : '721086bc2edb10971b5e1e7920216e76f42010fa7ad6abc33be83daa704e89fd'
";
"2025-03-28T14:45:07.231+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch2' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743170725', now it is '1743171622'
";
"2025-03-28T14:45:07.241+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Epoch2\Epoch' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'd20ae1fd3a608fc30fdea31babbaef93'
New md5sum is : '4233746d9d5c2eeb81f7a1774e6e45f3'
Old sha1sum was: '8ec523a893cd759519942aa29e76aab969c758bf'
New sha1sum is : 'f8305486c862ddaa25619faa084c18728179275f'
Old sha256sum was: 'aa4a60bef7857ee61426cf863b12fa9df04a5c0c28f5145e436842e6d64395fd'
New sha256sum is : 'b90716e8070116a0e6e5d87964e5e390931d2717373b4e4947d1c09ad9959664'
";
"2025-03-28T14:45:07.346+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-21-1159332295-3909167717-2419237058-513'
Old modification time was: '1743042736', now it is '1743172903'
";
"2025-03-28T14:45:07.411+0000";"FS1";"5";"Registry Value Entry Added to the System";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules\{668BDC87-660E-4C8D-9B09-D6EAD811E12A}' added
Mode: scheduled
";
"2025-03-28T14:45:10.379+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\DNSRegisteredAdapters\{EFDCC438-1368-4889-B23E-1841C6D0BDB5}' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743171170', now it is '1743172520'
";
"2025-03-28T14:45:10.470+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\LeaseObtainedTime' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '1f447028aa8e04ca5f9a20900a844b88'
New md5sum is : '281165a5e79659e6a9b966b31520d641'
Old sha1sum was: '6616f1ef877721dfb27981f493a1a907e97d81de'
New sha1sum is : '79da1a65fb2c174c0da22b2715d6aa50b19c56da'
Old sha256sum was: '9558464e6b69c6b0ddc7bb1c42c541969fe7f96c94ec72ae05ab21b2ff17370d'
New sha256sum is : '437f87d378ed25a8be4d7ae2d2c97dd334d9a31e03d61156de4d82a5b115e49c'
";
"2025-03-28T14:45:10.470+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743170997', now it is '1743172520'
";
"2025-03-28T14:45:10.476+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\T1' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '281165a5e79659e6a9b966b31520d641'
New md5sum is : '310d79198ac0d39c59cda6e8cff96f43'
Old sha1sum was: '79da1a65fb2c174c0da22b2715d6aa50b19c56da'
New sha1sum is : 'd6e88aa5a70eb63187a6be36f1d12706f1b2f568'
Old sha256sum was: '437f87d378ed25a8be4d7ae2d2c97dd334d9a31e03d61156de4d82a5b115e49c'
New sha256sum is : '975010196f5b1c9617bec10d8f2f9e0f3ed31117a98b8f7f6ef82e086f0fb628'
";
"2025-03-28T14:45:10.491+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\T2' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'ae754c8b794aa0ca4f646238e2a90d86'
New md5sum is : 'f00d7056d98d06b66d6793dc517d18f9'
Old sha1sum was: '0da42d9c60ede61bdeb9409137db04465f097591'
New sha1sum is : '559d180b168030164c7b173408a23ec7b74dd50e'
Old sha256sum was: 'db869f33cc69a6f24827f8c5f397563cb636b5ec8df8f125a1b15b45df176451'
New sha256sum is : '9cd000ce86bf80551da92c857c7adeef6ad86b85853aa316628204b3d35d2fc5'
";
"2025-03-28T14:45:10.507+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\LeaseTerminatesTime' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '310d79198ac0d39c59cda6e8cff96f43'
New md5sum is : 'bad9cb2e3e3b0f8aed7f39272df885bf'
Old sha1sum was: 'd6e88aa5a70eb63187a6be36f1d12706f1b2f568'
New sha1sum is : '52d6e4fc641a2802f1b204baf5213409f7a5099c'
Old sha256sum was: '975010196f5b1c9617bec10d8f2f9e0f3ed31117a98b8f7f6ef82e086f0fb628'
New sha256sum is : 'ddb5e4e7a8cfa067d1665aa419d6b386f12f9dc160e7f94f6af9f02562e705da'
";
"2025-03-28T14:45:10.522+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\Tcpip\Parameters\Interfaces\{efdcc438-1368-4889-b23e-1841c6d0bdb5}\DhcpInterfaceOptions' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '8a4dc1cc34970f3fa80cd7efcf80921a'
New md5sum is : '336085321e52e226dca7ffba812dc557'
Old sha1sum was: '0c0d31da534aadf4dbfddc19872698d719cbe8ac'
New sha1sum is : 'e176804f33eb4c1c276d5c97ef1e7b7ff130a7f0'
Old sha256sum was: 'dd5ea57814f4a726192ae88eb69f9b5157b03d51f8649defd193f30bc3277175'
New sha256sum is : '463e3dea431ef4b5a6ed30e4495da46428276e62813e5a7acdde021097fed274'
";
"2025-03-28T14:45:14.286+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config\Status' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743058368', now it is '1743171914'
";
"2025-03-28T14:45:14.295+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config\Status\LastGoodSampleInfo' modified
Mode: scheduled
Changed attributes: size,md5,sha1,sha256
Size changed from '39' to '40'
Old md5sum was: '1bf7041f4b644a1b6bc5070302ef8d1f'
New md5sum is : 'b5c220da906bbb33bd941ad574587519'
Old sha1sum was: 'c61e366c3c1c25c383e411e83ee7eb1efe2e5c17'
New sha1sum is : 'b516673b963a8675d3c0e0d9fd8fdcc43ccc9261'
Old sha256sum was: 'c730206542f93f4a2e5166f99aa1c23a1407e56f733e8377498e85adbc5b8ed3'
New sha256sum is : '94249b66513a3b12bf3428e018b87a66d0a4b199843ac5db81de22b16ef873fb'
";
"2025-03-28T14:45:14.311+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743058368', now it is '1743171914'
";
"2025-03-28T14:45:14.316+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\Config\LastKnownGoodTime' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'ff7aea17d67710845bcae63898e3ac44'
New md5sum is : 'abc6abd96b919f405aa210dfd44ab0b6'
Old sha1sum was: '8037ee8153a3b231bec51a024cd20492e1f1a4ed'
New sha1sum is : '542bfc2b328ee91d8ab828ddc7b780a591e581a2'
Old sha256sum was: 'c6aca21ba6663c5fd53226e18036f18f729afbafc79cebf5a00714ca3765b8f7'
New sha256sum is : 'ca9fd8e2a87f7585d10705f02b039919a16c88345b39d3f9a04a5ab6fdcd24ed'
";
"2025-03-28T14:45:14.367+0000";"FS1";"5";"Registry Key Entry Added to the System";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime' added
Mode: scheduled
";
"2025-03-28T14:45:14.367+0000";"FS1";"5";"Registry Value Entry Added to the System";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime\SecureTimeTickCount' added
Mode: scheduled
";
"2025-03-28T14:45:14.382+0000";"FS1";"5";"Registry Value Entry Added to the System";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\RunTime\SecureTimeConfidence' added
Mode: scheduled
";
"2025-03-28T14:45:14.398+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743057387', now it is '1743171345'
";
"2025-03-28T14:45:14.413+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeEstimated' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '635d6fb45f2f8511780d09ae9c7415c9'
New md5sum is : '9a18a5eff8f93986326584368b3066ef'
Old sha1sum was: '7ff99bac55b2cc3e0883a487594672a4b047cc99'
New sha1sum is : 'de38012c4f50a65051fa916d30026bad71d86db6'
Old sha256sum was: '36063b6e2dc15f41ac43f5e468a79638a8ad5c3deb4cb1c63592bc01ef844a14'
New sha256sum is : '9e77150c0d10bfc0d1daeb0ded64e095a9bcb698ccf5db739a72b02508f8a085'
";
"2025-03-28T14:45:14.428+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeHigh' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: 'b67b74d88293bfd8193a7afa460abcf5'
New md5sum is : '431c20eced344747970e954a8f8a940c'
Old sha1sum was: '232cea7f632250dd85e735a79691a7205e5bdd3d'
New sha1sum is : 'afdb0c04b7308be642848cef5a7ee17d5390327a'
Old sha256sum was: '8ac1f115ad22f9185048bc18f3fdfe00913008439e0404dd91687870f2350d4d'
New sha256sum is : '537f67eb82ca8fc931278f8cac6631a7576e36c5758963191c1a00201500cc84'
";
"2025-03-28T14:45:14.469+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\W32Time\SecureTimeLimits\SecureTimeLow' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '305e826b9f8f30f935e4a37797bbd0b2'
New md5sum is : 'c155ded5e660bfb7c3eeef7a88a03cc5'
Old sha1sum was: 'e6614a099acf998008ecb8ef9e1af4e0b47b65b5'
New sha1sum is : 'ca09f6d0ba61489937d8e938df4dcc22155abf58'
Old sha256sum was: '4541a4c25ed4fdf581979f6fe96fa5e040d71ecde9f9e62abca1659ecc6c8d94'
New sha256sum is : 'c63787076818b64aa382194921aa44abb666f8250383896cdf831245f4d07bc7'
";
"2025-03-28T14:45:15.595+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\WdFilter\Security' modified
Mode: scheduled
Changed attributes: mtime
Old modification time was: '1743170741', now it is '1743171428'
";
"2025-03-28T14:45:20.624+0000";"FS1";"5";"Registry Key Integrity Checksum Changed";;"Registry Key '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Active Setup\Installed Components\{9459C573-B17A-45AE-9F64-1857B5D58CEE}' modified
Mode: scheduled
Changed attributes: mtime
Group ownership was 'S-1-5-32-544', now it is 'S-1-5-21-3013561609-1369422273-3827180519-513'
Old modification time was: '1743035979', now it is '1743172903'
";
"2025-03-28T14:45:20.628+0000";"FS1";"5";"Registry Value Integrity Checksum Changed";;"Registry Value '[x64] HKEY_LOCAL_MACHINE\Software\Microsoft\Active Setup\Installed Components\{9459C573-B17A-45AE-9F64-1857B5D58CEE}\StubPath' modified
Mode: scheduled
Changed attributes: md5,sha1,sha256
Old md5sum was: '93dcf5f707c10888885083bc4cf4340c'
New md5sum is : 'fdf3e7fe54327ac930b6e4d075977859'
Old sha1sum was: 'bc24ac3fd6e33187781e93b0e95d6c3e42cb706e'
New sha1sum is : '2214cf1a10b37fa40a96331de9c245792127ce9b'
Old sha256sum was: 'd754a1346f57e9ba8f2f5f624b0fae3276eb6283d9d8baa29c4890271505df74'
New sha256sum is : '544f53475b30eb418f91011e7d94205f8341fbdd910f22da644d1a7f30a8b55e'
";
"2025-03-28T14:45:20.885+0000";"FS1";"5";"Registry Value Entry Deleted.";;"Registry Value '[x32] HKEY_LOCAL_MACHINE\System\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\FirewallRules\{6FC2D4FA-3B39-47B3-BE73-8BC5F2301B11}' deleted
Mode: scheduled
";
"2025-03-28T14:45:31.267+0000";"OTDC1";"3";"Windows Logon Success";"OTDC1$";;"""An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		OTDC1$
	Account Domain:		PLUMETECH-OT.LOCAL
	Logon ID:		0xE1DA22
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{466019ac-bdb0-907b-6eea-7ab5b7470f18}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		52725

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."""
